time_utc,wind_speed_ms,wind_dir_deg,hs_m,tp_s,mean_wave_period_s,mean_zerocrossing_period_s,mean_wave_dir_deg,windwave_hs_m,windwave_tp_s,windwave_dir_deg,swell_hs_m,swell_tp_s,swell_dir_deg,benjamin_feir_index
2025-11-23T01:00:00+00:00,10.549795,218.89536,2.5507853,7.7539062,6.8828125,5.5410156,229.66388,2.2207072,6.321433,222.625,1.2578166,8.6328125,254.25195,0.24682617
2025-11-23T02:00:00+00:00,10.326122,221.75055,2.5996134,7.9140625,7.0351562,5.6953125,228.62573,2.1289103,6.243308,221.625,1.4931681,8.644531,244.63895,0.25561523
2025-11-23T03:00:00+00:00,10.125227,224.76593,2.6269572,8.222656,7.1757812,5.8398438,227.75543,2.0585978,6.2472143,223.375,1.6328166,8.652344,235.3934,0.21704102
2025-11-23T04:00:00+00:00,9.246744,221.63812,2.6132853,8.339844,7.3125,6.0234375,226.6383,1.5058634,5.243308,221.625,2.1347697,8.34375,229.2652,0.22363281
2025-11-23T05:00:00+00:00,8.416221,217.64212,2.562504,8.3828125,7.4257812,6.1875,225.7757,1.1777384,4.7042456,217.25,2.2753947,8.15625,228.13602,0.22827148
2025-11-23T06:00:00+00:00,7.630261,213.00037,2.4882853,8.394531,7.4960938,6.2539062,225.15747,0.91211337,4.258933,213.5,2.3144572,8.0,227.00497,0.2277832
2025-11-23T07:00:00+00:00,7.2899437,207.76929,2.4023478,8.394531,7.515625,6.2695312,224.62653,0.79492587,4.055808,208.5,2.2666056,7.9414062,226.62653,0.22265625
2025-11-23T08:00:00+00:00,7.0257564,202.02475,2.3046916,8.378906,7.4960938,6.1914062,224.00745,0.70703524,3.9112766,202.375,2.1933634,7.8671875,226.38269,0.21411133
2025-11-23T09:00:00+00:00,6.830097,195.87521,2.201176,8.3515625,7.4375,6.109375,223.25238,0.6503946,3.7354953,196.5,2.102543,7.7929688,225.7674,0.203125
2025-11-23T10:00:00+00:00,6.587343,188.76855,2.0957072,8.3125,7.3554688,5.9414062,222.18085,0.61523837,3.669089,190.5,2.0039103,7.703125,225.13403,0.19067383
2025-11-23T11:00:00+00:00,6.4533906,181.25122,1.9980509,8.2578125,7.2695312,5.8320312,220.93268,0.5800821,3.5948703,184.125,1.9111369,7.609375,224.28696,0.17797852
2025-11-23T12:00:00+00:00,6.4300857,173.62506,1.9082072,8.1796875,7.1796875,5.7226562,219.66455,0.5546915,3.5323703,178.5,1.8261759,7.5195312,223.42493,0.16674805
2025-11-23T13:00:00+00:00,6.0581045,171.87506,1.8300822,8.0546875,7.1132812,5.654297,218.61377,0.48242587,3.2804172,174.875,1.765629,7.3984375,221.64224,0.1586914
2025-11-23T14:00:00+00:00,5.6861663,170.00006,1.7636759,7.8515625,7.0664062,5.623047,217.52856,0.40039462,3.0089328,173.0,1.7177775,7.2851562,219.88934,0.18603516
2025-11-23T15:00:00+00:00,5.325937,167.89526,1.7089884,7.734375,7.0390625,5.625,216.5651,0.36133212,2.965964,170.625,1.6709025,7.2304688,218.66388,0.18286133
2025-11-23T16:00:00+00:00,5.1426845,162.63422,1.6699259,7.6757812,7.0351562,5.640625,215.65707,0.30664462,2.7843235,168.125,1.640629,7.1835938,217.25089,0.18041992
2025-11-23T17:00:00+00:00,5.0122857,157.01337,1.640629,7.6523438,7.046875,5.6503906,214.63443,0.28418368,2.7394016,164.25,1.616215,7.1796875,216.13443,0.17749023
2025-11-23T18:00:00+00:00,4.930119,151.13843,1.6210978,7.6523438,7.0703125,5.65625,213.81647,0.26855868,2.6925266,159.0,1.5986369,7.1914062,215.32758,0.17358398
